id,developer
1072552,Bandai Namco Entertainment
1072553,D3 Publisher
1072553,VRIDGE
1072554,Nickelodeon
1072559,Kaga Create
1072560,Rocket Company
1072562,Kheys Production
1072566,Kairosoft
1072568,HAMSTER
1072568,Konami
1072572,LEVEL-5
1072574,AZARASHI SOFTWARE
1072574,AiCherry
1072575,Phantom-Radea
1072582,ZiX Solutions
1072601,Brienne Reid
1072942,Awfully Nice Studios
1072942,2Awesome Studio
1072944,Nefault1st
1072946,Red Hook Studios
1072947,Capcom
1072951,Capcom Production Studio 3
1072951,Capcom
1072953,André Birnfeld
1072956,YCJY Games
1072956,Digerati Distribution
1072958,Square Enix
1072958,DON'T NOD
1072961,Square Enix
1072961,United Front Games
1072963,Butterscotch Shenanigans
1072965,Zetsubou
1072965,Unwonted Studios
1072971,Blue Byte
1072972,Axolot Games
1072976,Cybernetik Design
1072976,Dolores Entertainment
1072978,AtomicTorch Studio
1072983,Square Enix Business Division 9
1072983,Flero Games
1072984,Down to the Wire
1072989,Scottgames
1072990,RadarJam
1072990,Kajak Games
1072992,Scottgames
1072996,Raconteur Games
1072999,Coffee Stain Studios
1072999,Double Zero One Zero
1073001,Exploding Kittens
1073004,Ratalaika Games
1073006,PixelLore
1073009,Aldorlea Games
1073012,Bromoco Games
1073015,Oointah Games
1073017,KISS ltd
1073017,RainDance LX
1073019,Nickervision Studios
1073020,Vladimir Maslov
1073021,1CC Games
1073021,Black Shell Media
1073022,Laserbrain Studios
1073025,Colestia
1073027,EntwicklerX
1073028,Managore
1073028,Daniel Linssen
1073031,Wayward Prophet
1073032,Paleontology
1073032,Fruitbat Factory
1073033,Artifex Mundi
1073037,8FLOOR
1073039,Game Troopers
1073040,GDNomad
1073041,FlynnFour Games
1073041,Michael Flynn
1073042,Cleverweek
1073043,Infamous Quests
1073044,Warner Bros. Interactive Entertainment
1073044,Traveller's Tales
1073045,WB Games
1073045,Traveller's Tales
1073048,"Thekla, Inc"
1073049,Gameforge
1073049,Cryptozoic Entertainment
1073050,Feral Interactive
1073050,Traveller's Tales
1073051,Warner Bros. Interactive Entertainment
1073051,Traveller's Tales
1073052,Cleverweek
1073053,Mail.Ru
1073054,Feral Interactive
1073054,Traveller's Tales
1073055,Warner Bros. Interactive Entertainment
1073055,Traveller's Tales
1073056,Explosive LLC
1073057,Daniel Wright
1073058,GDNomad
1073059,New Reality Games
1073060,Forever Entertainment S. A.
1073060,Digital Melody
1073061,New Reality Games
1073062,8FLOOR
1073062,FIVE-BN GAMES
1073063,PHB Media
1073063,Digi-Chain Games
1073064,Koei Tecmo
1073065,Yume Creations
1073067,Sekai Project
1073067,stage-nana
1073068,Koei Tecmo
1073069,Dharker Studio
1073070,Sekai Project
1073070,stage-nana
1073071,Gram Games
1073072,Sega Games
1073072,Online Entertainment R&D
1073073,Redro Games
1073073,Back To Basics Gaming
1073074,Lonely Troops
1073077,Floor 84 Studio
1073079,Bandai Namco Entertainment
1073080,Square Enix Business Division 5
1073080,Square Enix
1073081,Sekai Project
1073081,CreSpirit
1073082,Gingear Studio
1073083,Broccoli
1073083,Nippon Ichi Software
1073084,grapefrukt games
1073085,Blazing Badger
1073086,Microsoft Studios
1073086,Skybox Labs
1073087,Bandai Namco Entertainment
1073088,Robert Alvarez
1073089,NIS America
1073090,Basaltic Studios
1073091,Bandai Namco Entertainment
1073092,Floor 84 Studio
1073093,The Artistocrats
1073093,Slitherine Ltd.
1073094,Bandai Namco Entertainment
1073094,"APLUS Co., Ltd."
1073095,Hosted Games
1073095,Mike Walter
1073096,Bandai Namco Holdings
1073097,JeliLiam
1073099,Plug In Digital
1073099,Moving Player
1073100,D3 Publisher
1073100,VRIDGE
1073102,Blazing Badger
1073103,Bandai Namco Entertainment
1073104,Lightwood Games
1073105,LoveDelivery
1073105,Dramatic Create
1073106,Perfect World Entertainment
1073107,Milestone
1073108,Jesse Freeman
1073110,Taito Corporation
1073110,HAMSTER Corporation
1073111,Dima Kiva
1073112,Interceptor Entertainment
1073112,3D Realms
1073114,Volition
1073114,THQ
1073117,SOEDESCO Publishing
1073117,Freshly Squeezed
1073118,DMM.com
1073118,Shiravune
1073121,Little Orbit
1073121,Vicious Cycle Software
1073122,Vantage Games
1073123,NITRO PLUS
1073123,JAST USA
1073124,Digital Homicide Studios
1073125,H.I. design office
1073127,Panzer Gaming Studios
1073128,Jesse Freeman
1073130,11 bit studios
1073131,Columbus Circle
1073131,Riki
1073132,Max Games
1073133,MyMadnessWorks
1073136,FrankieSmileShow
1073139,Kabraxis
1073142,New Reality Games
1073143,Humble Bundle
1073143,Mighty Rabbit Studios
1073144,Cardboard Robot Games
1073144,Chucklefish Games
1073146,Sega Amusements International
1073146,Sega Interactive
1073148,Applicattura
1073148,Michal Walaszczyk
1073150,Rusty Lake
1073151,Schell Games
1073152,Big Corporation
1073152,Grunge Games LTD
1073153,Dream Reactor
1073155,Kabraxis
1073158,4 I Lab
1073160,Oxeye Game Studio
1073160,Mojang Studios
1073161,Paradox Development Studio
1073161,Paradox Interactive
1073163,Media.Vision
1073163,Bandai Namco Entertainment
1073164,Kuro Irodoru Yomiji
1073164,Denpasoft
1073166,Ubisoft Entertainment
1073169,Wastelands Interactive
1073170,MissingSeven
1073171,Treyarch
1073171,Activision
1073172,Baba Yaga Games
1073172,Sometimes You
1073173,Thomas Moon Kang
1073174,Cosmic Picnic
1073175,Boncho Games
1073175,EastAsiaSoft
1073176,SCS Software
1073178,Cannibal Cat
1073180,Square Enix Business Division 8
1073180,Square Enix
1073182,The Pokémon Company International
1073182,Creatures Inc.
1073183,Exe-Create Inc.
1073183,Kemco
1073184,OcoSoft Games
1073185,Sora
1073185,Nintendo
1073187,LucasRangel
1073188,Haze Games
1073189,Blot Interactive
1073190,Thunderbox Entertainment
1073191,Noodlecake Studios Inc.
1073195,TinyCo
1073196,Phr00t's Software
1073197,Liu Lidan
1073200,Clapfoot
1073201,Sora
1073201,Nintendo
1073202,LucasRangel
1073203,Haze Games
1073206,Telltale Games
1073207,Sora
1073207,Nintendo
1073210,Eipix Entertainment
1073210,Big Fish Games
1073212,Bandai Namco Entertainment
1073212,CyberConnect2
1073213,Midjiwan AB
1073214,Twitchy Finger
1073215,Nacon
1073215,Rogue Factor
1073216,Sega Interactive
1073219,Gravity Europe SAS
1073219,Artefacts Studio
1073220,Senpai Studios
1073220,Little Big Lee
1073221,Feral Interactive
1073221,Firaxis Games
1073222,Nacon
1073222,Rogue Factor
1073223,Stardock Entertainment
1073224,GrabTheGames
1073224,GrabTheGames Studios
1073225,Gravity Europe SAS
1073225,Artefacts Studio
1073226,Feral Interactive
1073226,Firaxis Games
1073227,Blind Fist
1073228,Monkeymaw
1073229,GameArt Studio GmbH
1073230,Porpentine
1073231,Bandai Namco Entertainment Europe S.A.S
1073231,Bandai Namco Studios
1073234,Lucy Fox
1073239,Oink Games
1073240,Techland
1073240,WB Games
1073242,Nnooo Pty Ltd.
1073243,JMJ Interactive
1073245,Sunhead Games
1073246,Stardock
1073247,Guild Studio Inc.
1073247,Square Enix
1073248,Techland
1073248,Time Warner Interactive
1073249,Qumaron
1073250,Climax Studios
1073250,Ubisoft Entertainment
1073254,Campo Santo
1073254,Panic
1073255,Maximum Games
1073256,rd.
1073257,DotEmu
1073258,Maxis
1073258,Electronic Arts
1073259,Electronic Arts
1073259,ColdWood Interactive
1073260,Climax Studios
1073260,Ubisoft Entertainment
1073261,EnsenaSoft
1073262,rd.
1073264,Guild Studio Inc.
1073264,Square Enix
1073265,Climax Studios
1073265,Ubisoft Entertainment
1073266,Atlus
1073266,Atlus USA
1073267,Rainy Frog
1073267,TACS Games
1073268,carmel games
1073270,Sega Games
1073270,Media.Vision
1073272,Sega Games
1073272,Media.Vision
1073273,Wicked Witch Software
1073273,Tru Blu Entertainment
1073274,Violet Moon
1073278,XSEED Games
1073278,Karin Entertainment
1073279,Titouan Millet
1073280,Nintendo
1073280,Square Enix
1073281,Reason Generator
1073282,Skyjaz Games
1073284,Kyrylo Kuzyk
1073285,TreeFall Studios
1073286,Playcoo
1073286,Suba Games
1073288,Viva Media
1073295,Bandai Namco Amusement
1073295,Raw Thrills
1073300,Choice of Games
1073301,AstralShift
1073302,Calvin Weibel
1073303,Catstudio
1073303,Funny Games Group
1073304,Liar-soft
1073304,Liarsoft
1073305,Glass Knuckle Games
1073307,Cruise Elroy
1073309,HAMSTER
1073309,Nichibutsu
1073310,NTT Solmare Corp.
1073312,Bandai Namco Amusement
1073312,Raw Thrills
1073316,Saban
1073316,Nickelodeon
1073322,Amaweks
1073323,Yangyang Mobile
1073324,Stegalosaurus Game Development
1073326,Guru Games
1073327,Blazing Griffin
1073329,Enter Main Loop
1073330,Rimlight Studios
1073332,Freedomize Studio
1073335,Capcom
1073336,Guru Games
1073337,EXNOA LLC
1073337,Bloober Team
1073338,Yangyang Mobile
1073340,Jack Squires Games
1073341,Atomic Fabrik
1073341,Cristian Manolachi
1073342,GameShark
1073343,nothke
1073345,Static Dreams
1073345,Libredia
1073347,The Quantum Astrophysicists Guild
1073347,Galvanic Games
1073348,Budge Studios
1073350,Capcom
1073351,BTD Studio
1073352,Disney Interactive
1073352,Sanzaru Games
1073353,Pixel Maniacs
1073357,Capcom
1073358,Obsidian Entertainment
1073358,Paradox Interactive
1073361,Digital Crafter
1073362,Sleepy Duck
1073362,RIVER CROW STUDIO
1073363,Awem Studio
1073366,Big Fish Games
1073367,Hyper Hippo Entertainment
1073367,Jagex Ltd. Games Studio
1073368,CatCap Studio
1073369,Glu Mobile
1073370,Walter Machado
1073370,WalterMachado
1073371,Silver Cow Studio
1073372,FLEB
1073373,Crescent Moon Games
1073373,Dreambuilder Studios
1073374,Signal Studios
1073374,Krome Studios
1073377,Darjeeling
1073377,ARTE France
1073379,Steven Colling
1073380,ToothandClaw
1073382,Viva Media
1073383,Artifex Mundi
1073385,New Blood Interactive
1073385,Psyche Studios
1073386,Red Winter
1073386,tinyBuild
1073387,Colossal Order
1073387,Paradox Interactive
1073388,Buka Entertainment
1073388,Buka Game Studio
1073389,Koei Tecmo Games
1073389,Omega Force
1073390,Peaksel D.O.O. Nis
1073391,Sorath
1073392,Subaltern Games
1073393,Degica Games
1073394,Kadokawa Games
1073396,Corecell Technology
1073396,Workyrie Game Studio
1073397,Quiet River
1073398,Ubisoft
1073399,Ketchapp Games
1073400,Sega Games
1073400,Nintendo
1073405,Kadokawa Games
1073409,NITRO PLUS
1073409,PQube
1073410,Burak Dabak
1073411,Intelligent Systems
1073411,Nintendo
1073413,Leikir Studio
1073413,QubicGames S.A.
1073414,Veewo Games
1073414,WhiteLakeStudio
1073415,Anarkis Gaming
1073416,New Reality Games
1073417,Blue Brain Games
1073418,Black Shell Media
1073418,Games Hut
1073420,KISS ltd
1073421,Sekai Project
1073421,NEKO WORKs
1073423,Kitty Horrorshow
1073425,AGaming+ Studio
1073426,The New Super Mario Bros. Hacking Domain
1073427,NomNomNami
1073429,RanC
1073430,Halissoni
1073433,Cake Collective Games
1073434,neko.works
1073435,Intravenous Software
1073436,Nomad Games
1073437,Abracadabra
1073437,Otomedou
1073439,Dramatic Invent
1073439,Abracadabra
1073440,carmel games
1073442,neko.works
1073443,Wild Rooster
1073443,Rusty Moyher
1073444,D Ξ N V Ξ R
1073445,Cake Collective Games
1073447,Last Hour Games
1073448,PopCap Games
1073448,Electronic Arts
1073449,Varkian Empire
1073449,Deck13 Interactive
1073451,Ubisoft Entertainment
1073451,Ubisoft Montreal
1073453,Telltale Games
1073454,Digital Eclipse
1073454,Capcom
1073455,Capcom
1073455,Digital Eclipse
1073456,Crystal Dynamics
1073456,Square Enix Montréal
1073457,Netcore Games
1073460,Roofdog Games
1073462,Square Enix Business Division 5
1073462,Square Enix
1073463,Ubisoft Entertainment
1073463,Ubisoft Montreal
1073464,Robotronic Games
1073465,Tribute Games
1073465,Tribute Games Inc.
1073466,Alejandro Miguel Justino Crawford
1073466,Gauss PDF
1073467,Nkidu Games Inc.
1073467,Persistent Studios
1073468,Nippon Ichi Software
1073468,NIS America
1073469,Capcom
1073472,DIGIDICED
1073474,Sometimes You
1073474,Neonchimp Games
1073479,Sometimes You
1073479,Neonchimp Games
1073481,GameUS Inc
1073482,Mario von Rickenbach
1073482,Midnight City
1073483,Curve Digital
1073483,The Molasses Flood
1073484,Picorinne Soft
1073485,Alike Studio
1073486,Bandai Namco Entertainment
1073487,Crate Entertainment
1073488,SUPERHOT Team
1073488,IMGN.PRO
1073490,CIRCLE Entertainment
1073491,Bandai Namco Entertainment
1073492,Blue Byte
1073493,Mosaic Mask Studio
1073494,Nippon Ichi Software
1073494,Pyramid
1073496,mebius
1073496,Intergrow
1073497,Creative Storm Entertainment
1073498,NGD Studios
1073498,WG Labs
1073499,Forever Entertainment S. A.
1073499,Digital Melody
1073501,Rejet
1073502,Bandai Namco Entertainment
1073502,Eighting
1073503,DOMO Studio
1073503,SOFTSTAR Entertainment
1073504,PQube
1073504,sprite
1073505,Whale Rock Games
1073507,Elephant Games
1073507,Big Fish Games
1073509,Flox Studios Ltd.
1073510,Bergsala Lightweight
1073510,Mechanic Arms
1073514,Bergsala Lightweight
1073514,Mechanic Arms
1073516,Blue Byte
1073517,Whale Rock Games
1073518,Forever Entertainment S. A.
1073518,Digital Melody
1073519,Daidai Inc.
1073519,ENTERGRAM
1073520,Red Entertainment
1073520,D3 Publisher
1073521,neilmakesgames
1073523,LKA
1073523,Wired Productions
1073524,Libra Heart
1073524,Critical Bliss
1073525,ConcernedApe
1073525,Chucklefish Games
1073527,Outlands
1073527,Sometimes You
1073528,Technos Japan
1073528,HAMSTER
1073529,Ratalaika Games
1073529,Rotten Mage
1073532,Will Sykes Games
1073532,Excalibur Games
1073533,Targon Studios
1073534,Farjay.com
1073535,Spry Fox
1073536,Square Enix
1073537,Wholetone Games
1073538,Leon Stephan Brinkmann
1073538,SPY Interactive
1073540,GameStop
1073540,Bandai Namco Holdings
1073542,Daid
1073543,Emil Macko
1073544,Balcony Team
1073545,Uncaged Studios
1073547,Reiza Studios
1073550,Combined_Kegan
1073551,Mojang Studios
1073552,Fabrice Roisné-Hamelin
1073555,Nawia Games
1073555,Forever Entertainment S. A.
1073556,Shortbreak Studios s.c.
1073557,Sombr Studio LLC
1073558,Sombr Studio LLC
1073561,Digital Tribe
1073561,Glow Games
1073564,Square Enix
1073564,Avalanche Studios
1073566,Zonitron Productions
1073567,Bethesda Game Studios
1073567,Bethesda Softworks
1073568,Naps Team
1073569,Binary Cocoa
1073572,Ubisoft Entertainment
1073572,Ubisoft Montreal
1073573,NetherRealm Studios
1073573,Warner Bros. Studios
1073574,2K Games
1073575,NetherRealm Studios
1073575,Warner Bros. Studios
1073576,Ubisoft Entertainment
1073576,Ubisoft Montreal
1073578,Lillbacka Powerco Oy
1073578,Headup Games
1073579,Sekai Project
1073580,NetherRealm Studios
1073580,WB Games
1073581,Warner Bros. Studios
1073581,NetherRealm Studios
1073582,NetherRealm Studios
1073582,Warner Bros. Studios
1073583,IGG.COM
1073585,NetherRealm Studios
1073585,Warner Bros. Studios
1073587,Blowfish Studios
1073588,IGG.COM
1073589,Ubisoft Entertainment
1073589,Ubisoft Montreal
1073590,Emily Short
1073590,Failbetter Games
1073591,Sekai Project
1073592,Bethesda Game Studios
1073592,Bethesda Softworks
1073593,Ubisoft Entertainment
1073593,Ubisoft Montreal
1073596,Nkidu Games Inc.
1073596,Suppressive Fire Games
1073597,Plug In Digital
1073597,Black Flag Studios
1073598,Queen Bee Games
1073598,Throwback Entertainment
1073599,High Tale Studios
1073602,Philippe Schober
1073603,astragon Entertainment GmbH
1073603,stillalive studios
1073604,Panzer Gaming Studios
1073607,TouchMint
1073609,Unbound Creations LLC
1073609,Plug In Digital
1073610,Webzen
1073610,POLYGON GAMES
1073611,SMG Studio
1073612,Lubiterum
1073612,The Sidekicks
1073613,Merge Games
1073613,Raspina Games
1073614,Adult Swim Games
1073615,CreativeForge Games
1073615,Good Shepherd Entertainment
1073616,2020 Venture
1073618,Karaokulta Games
1073618,EfrenStudios
1073619,Excalibur Games
1073620,5pb.
1073621,Zonitron Productions
1073621,Crimson Duck Studios
1073622,CIRCLE Entertainment
1073622,Intense Co. Ltd.
1073625,Gust
1073625,Koei Tecmo Europe
1073626,2020 Venture
1073627,Creobit
1073627,8FLOOR
1073628,Baroque Decay
1073628,Merge Games
1073630,5pb.
1073633,OKAM Studio
1073633,Ravenscourt
1073637,Bandai Namco Entertainment
1073637,Crafts & Meister
1073638,Ravegan
1073638,EastAsiaSoft
1073639,Cannibal Interactive
1073641,Excalibur Games
1073641,12 Hit Combo
1073642,The Voxel Agents
1073643,Good Shepherd Entertainment
1073643,CreativeForge Games
1073644,Lacuna Corporation
1073645,PROTOTYPE
1073645,Frontwing
1073646,Socialpoint
1073647,FX Interactive
1073648,New Reality Games
1073650,United Independent Entertainment GmbH
1073651,TinyAtomGames
1073652,Grab The Games
1073653,Afterthought Studios
1073653,Fervent
1073654,Nintendo
1073655,Graviteam
1073656,Atom Republic
1073657,Graviteam
1073658,United Independent Entertainment GmbH
1073659,Love in Space
1073661,United Independent Entertainment GmbH
1073662,Clever Endeavour Games
1073663,Microblast Games
1073664,Altfuture
1073665,Vae Victis Games
1073666,RunServer
1073667,Nintendo
1073667,Nintendo EPD
1073668,TinyAtomGames
1073669,United Independent Entertainment GmbH
1073670,WellOnly Games
1073673,Love in Space
1073673,Sekai Project
1073675,Connor Sherlock
1073677,Big Fish Games
1073677,Blam! Games
1073680,carmel games
1073683,Ubisoft Entertainment
1073683,Massive Entertainment
1073685,Rohan Narang
1073687,Orbital Nine Games
1073690,Peace
1073691,Illuminated Games
1073691,AAD Productions
1073692,Free Range Games
1073695,Gold Coast Apps
1073696,Bulldog Interactive
1073697,"Revival Productions, LLC"
1073698,Peace
1073701,tinyBuild
1073701,Lazy Bear Games
1073705,Massive Entertainment
1073706,Bigben Interactive
1073706,Sanuk Games
1073708,Massive Entertainment
1073709,Big Fish Games
